"","Frame","Tracking.ID","Area","Position.X","Position.Y","Radius","Dry.Mass","Volume","Speed","Displacement","Track.Length","Integrated.Intensity","Mean.Intensity","Standard.Deviation.Intensity","Maximum.Intensity","Minimum.Intensity","Skewness"
"2490",47,205,1177.76696777344,844.425964355469,825.435424804688,19.3622016906738,371.721160888672,1486.88610839844,0.00447092670947313,93.5954895019531,119.20955657959,244956.3125,98.2181243896484,180.60107421875,5386.81298828125,0,13.9421262741089
"2491",48,205,1064.22680664063,839.966003417969,826.297546386719,18.4052696228027,351.185943603516,1404.7451171875,0.0025222219992429,97.6629333496094,123.752082824707,237152.203125,103.469573974609,183.043548583984,5520.451171875,0,15.0803413391113
"2492",49,205,1191.32385253906,836.770935058594,826.490417480469,19.4733200073242,379.662689208984,1518.65246582031,0.00177925755269825,100.7060546875,126.952964782715,250159.515625,97.9481506347656,183.999710083008,5803.62646484375,0,15.41725730896
"2493",50,205,1043.89123535156,829.519775390625,824.652526855469,18.228572845459,352.890838623047,1411.56494140625,0.00415580673143268,108.186492919922,134.433410644531,230897.8125,104.478454589844,195.919189453125,5801.927734375,0,14.7405796051025
"2494",51,205,823.589538574219,824.807067871094,823.528564453125,16.1912536621094,336.304748535156,1345.22033691406,0.00269010779447854,113.030799865723,139.278305053711,208606.625,119.203971862793,210.242080688477,5546.6455078125,0,13.2676200866699
"2495",52,205,1204.88098144531,824.078063964844,817.423461914063,19.5838088989258,409.081756591797,1636.32885742188,0.00341581855900586,115.385757446289,145.426773071289,262378.34375,100.75984954834,186.445739746094,5798.7421875,0,14.549388885498
"2496",53,205,1140.48510742188,814.411376953125,812.193481445313,19.0532855987549,402.031402587891,1608.12719726563,0.00610599620267749,126.182350158691,156.417572021484,272645.84375,109.189437866211,187.242889404297,5760.802734375,0,14.6299629211426
"2497",54,205,1177.76696777344,815.76611328125,811.457153320313,19.3622016906738,400.524475097656,1602.09936523438,0.000856141617987305,125.128540039063,157.95947265625,268731.25,105.799797058105,181.374649047852,5753.01220703125,0,14.8601188659668
"2498",55,205,1235.38427734375,812.91650390625,808.173278808594,19.8301544189453,405.73828125,1622.95483398438,0.00241683446802199,128.896270751953,162.307357788086,288455.59375,109.263549804688,182.433929443359,5503.908203125,0,13.6594572067261
"2499",56,205,1428.57202148438,813.453552246094,809.17431640625,21.3243656158447,451.370300292969,1805.48303222656,0.000631111382972449,128.056838989258,163.443359375,314720.65625,102.514694213867,177.125045776367,5709.166015625,0,13.9353179931641
"2500",34,206,115.234748840332,941.809692382813,864.75537109375,6.05643177032471,39.4527816772461,157.811279296875,NA,0,0,24397.9609375,109.407905578613,134.487487792969,1135.62634277344,0,4.98556995391846
"2501",34,207,377.902191162109,187.977890014648,991.240478515625,10.967679977417,81.8914947509766,327.566314697266,NA,0,0,87547.4140625,114.590896606445,203.8759765625,2620.67749023438,0,7.47999858856201
"2502",39,207,118.624008178711,186.725936889648,994.564270019531,6.14485120773315,86.8594818115234,347.438262939453,0.000394595816032961,3.55175685882568,3.55175685882568,79847.8125,373.12060546875,315.367248535156,2575.625,0,2.25636982917786
"2503",40,207,193.18766784668,186.525039672852,989.77783203125,7.84178161621094,112.260711669922,449.043304443359,0.00266295275650918,2.06157922744751,8.34240913391113,115751.421875,303.809326171875,366.989318847656,2942.66015625,0,3.09490013122559
"2504",35,208,328.757965087891,838.902038574219,223.451171875,10.2297067642212,83.2900009155273,333.160369873047,NA,0,0,55939.97265625,83.6173095703125,122.996452331543,1510.85815429688,0,6.46474361419678
"2505",35,209,811.727172851563,190.782379150391,988.088684082031,16.0742263793945,241.884552001953,967.539184570313,NA,0,0,217743.71875,125.500823974609,233.980575561523,4162.81201171875,0,8.90733337402344
"2506",36,209,893.069274902344,192.295104980469,987.722839355469,16.8603916168213,310.792999267578,1243.17321777344,0.000864631147123873,1.5563360452652,1.5563360452652,276826.625,144.78385925293,256.664031982422,3715.18774414063,0,6.46661806106567
"2507",37,209,918.488708496094,194.85090637207,987.626647949219,17.0986557006836,380.450897216797,1521.80517578125,0.00142010604031384,4.09467840194702,4.11394691467285,484304.34375,245.093170166016,409.487457275391,4254.18408203125,0,3.34690594673157
"2508",38,209,1072.69995117188,196.183135986328,984.10595703125,18.4783935546875,437.002746582031,1748.0126953125,0.00209245108999312,6.71046113967896,7.87826633453369,698472.875,301.5859375,473.362854003906,5192.99267578125,0,2.7124605178833
"2509",39,209,1194.71313476563,198.02116394043,980.816528320313,19.5010013580322,451.418060302734,1805.67395019531,0.00209223479032516,10.2608118057251,11.6463813781738,772298.875,298.415313720703,465.80322265625,4777.07861328125,0,2.58764624595642
"2510",40,209,1181.15612792969,199.501831054688,976.369079589844,19.3900413513184,463.639434814453,1854.5595703125,0.00260558561421931,14.6074628829956,16.3338298797607,762773.4375,298.892242431641,460.720245361328,4787.82470703125,0,2.53465843200684
"2511",41,209,1506.52490234375,197.128448486328,974.603210449219,21.8984432220459,619.262023925781,2477.05053710938,0.00164255930576473,14.9040460586548,19.2920780181885,945130.5625,290.541198730469,450.430786132813,5079.5732421875,0,2.99249505996704
"2512",42,209,1557.36376953125,201.435562133789,974.116516113281,22.2648658752441,650.465087890625,2601.86279296875,0.00240940740332007,17.5701961517334,23.6266021728516,964927.0625,288.037963867188,451.31494140625,4968.37890625,0,3.04020357131958
"2513",43,209,1684.4609375,206.055252075195,971.398864746094,23.1555728912354,662.827453613281,2651.31225585938,0.00297599821351469,22.623233795166,28.9863758087158,1004810.75,278.417816162109,446.66650390625,5147.23388671875,0,3.21786737442017
"2514",44,209,1657.34680175781,208.117218017578,967.612121582031,22.9684543609619,631.624145507813,2526.4990234375,0.00239541265182197,26.8288326263428,33.2981185913086,991275.5,277.512908935547,417.953094482422,4701.92138671875,0,3.03347396850586
"2515",45,209,1870.86999511719,208.332809448242,966.066345214844,24.4032039642334,699.011169433594,2796.04711914063,0.000867558817844838,28.1602745056152,34.8588562011719,1043188.5,262.635406494141,424.383056640625,4875.91064453125,0,3.341064453125
"2516",46,209,1757.32983398438,209.809387207031,965.966735839844,23.6511211395264,700.421875,2801.69067382813,0.000821728899609298,29.1788902282715,36.3387908935547,994276.875,269.088104248047,440.945953369141,5116.4677734375,0,3.24154806137085
"2517",47,209,1920.01428222656,207.877990722656,964.861450195313,24.7216396331787,730.806274414063,2923.22802734375,0.0012369635514915,28.8403244018555,38.5640869140625,1060280.5,260.000183105469,424.309448242188,5075.13037109375,0,3.43164277076721
"2518",48,209,1904.76257324219,205.198837280273,963.458129882813,24.6232566833496,738.900695800781,2955.60571289063,0.00167930545285344,28.5394191741943,41.5885162353516,993383,246.314224243164,423.346038818359,4870.62744140625,0,3.33358240127563
"2519",49,209,1938.65515136719,200.960708618164,961.820068359375,24.8413581848145,733.091796875,2932.3701171875,0.0025256669614464,28.1715908050537,46.1321907043457,1030990.4375,251.03254699707,431.097778320313,5301.2431640625,0,3.23701548576355
"2520",50,209,2033.55444335938,200.872665405273,959.274963378906,25.4420986175537,708.602294921875,2834.412109375,0.00141479296144098,30.5294017791748,48.6788177490234,1038515,240.452407836914,410.808807373047,6439.7421875,0,3.76543974876404
"2521",51,209,1638.70593261719,207.054214477539,962.557434082031,22.8389205932617,511.309997558594,2045.24206542969,0.00388618069700897,30.2756881713867,55.6778297424316,822713.3125,239.160629272461,422.4501953125,5697.2373046875,0,3.76765060424805
"2522",52,209,1598.03479003906,209.684921264648,955.509643554688,22.5537204742432,531.062133789063,2124.25073242188,0.00417931284755468,37.6656341552734,63.2005958557129,816911.25,244.58381652832,412.020416259766,5106.0537109375,0,3.35573720932007
"2523",53,209,1545.50134277344,208.575546264648,953.689819335938,22.17991065979,528.834594726563,2115.34033203125,0.00118405988905579,38.7282676696777,65.331901550293,821194.5,247.646301269531,404.323059082031,5216.158203125,0,3.42485046386719
"2524",54,209,1986.10485839844,200.697647094727,944.9443359375,25.1435222625732,706.454223632813,2825.81958007813,0.0065355384722352,44.2690315246582,77.102409362793,1059837.75,242.304122924805,395.02099609375,4810.755859375,0,3.24680662155151
"2525",55,209,2104.72875976563,195.998245239258,938.622436523438,25.8835067749023,740.156860351563,2960.63037109375,0.00437867268919945,49.7404747009277,84.9796371459961,1045230,231.809814453125,395.801605224609,5274.19287109375,0,3.43646502494812
"2526",56,209,2114.896484375,199.825668334961,938.428405761719,25.9459533691406,777.793334960938,3111.1767578125,0.00212907674722373,50.4769668579102,88.8119735717773,1038353.5,230.745162963867,397.686187744141,5679.44921875,0,3.25129437446594
"2527",57,209,2341.97680664063,200.752624511719,938.109069824219,27.3033752441406,749.703369140625,2998.81616210938,0.000544375274330378,50.9643745422363,89.7923965454102,1132686.5,224.472045898438,402.093505859375,5917.0400390625,0,4.06668710708618
"2528",58,209,2277.5810546875,198.097610473633,937.893920898438,26.9253883361816,720.394653320313,2881.58154296875,0.00148066540714353,50.7250137329102,92.4561157226563,1092229.125,226.50959777832,388.354431152344,5959.30224609375,0,3.7097430229187
"2529",59,209,2465.68481445313,198.713943481445,936.109375,28.0152072906494,781.693542480469,3126.77758789063,0.00104887806810439,52.5809669494629,94.3440933227539,1116279.875,214.95866394043,373.916107177734,4751.88427734375,0,3.32282638549805
"2530",60,209,2496.18798828125,197.0830078125,937.719543457031,28.1879653930664,812.387817382813,3249.5546875,0.0012732520699501,50.7616806030273,96.6359481811523,1163441.125,219.063339233398,386.393798828125,5857.4111328125,0,3.73814916610718
"2531",61,209,2348.75537109375,198.854751586914,936.988586425781,27.3428611755371,754.927062988281,3019.71118164063,0.00106418924406171,51.733772277832,98.5525512695313,1117219.75,223.891540527344,376.094390869141,4980.87255859375,0,3.2239396572113
"2532",62,209,2477.54711914063,203.223648071289,936.980224609375,28.0825176239014,824.465270996094,3297.8642578125,0.00242716912180185,52.6009483337402,102.921455383301,1138278.25,215.787155151367,388.440856933594,4804.6123046875,0,3.29690933227539
"2533",63,209,1481.10546875,209.563919067383,950.061462402344,21.7129096984863,520.684936523438,2082.74194335938,0.00807598605751991,42.4124488830566,117.458229064941,828730.125,262.58935546875,425.395874023438,4461.748046875,0,3.03774333000183
"2534",64,209,1462.46447753906,207.072250366211,945.118835449219,21.5758419036865,533.963439941406,2135.85595703125,0.00307508767582476,45.9539756774902,122.993392944336,918993.875,294.643585205078,460.533050537109,4407.13330078125,0,2.53563857078552
"2535",65,209,1389.59558105469,205.561553955078,940.436584472656,21.0314521789551,507.289764404297,2029.1611328125,0.00273329252377152,49.8913497924805,127.913314819336,834870.625,276.447875976563,442.875885009766,4459.57373046875,0,2.6334228515625
"2536",66,209,1423.48803710938,208.011138916016,941.77490234375,21.2863903045654,506.117553710938,2024.47216796875,0.00155160471331328,49.4145393371582,130.704650878906,866826.5625,285.516448974609,469.322326660156,4527.47265625,0,2.67699432373047
"2537",67,209,1155.73669433594,209.28044128418,942.463134765625,19.1802616119385,436.354370117188,1745.41918945313,0.000802156107965857,49.2328033447266,132.148529052734,840109.125,340.263061523438,511.700256347656,4405.6865234375,0,2.31429886817932
"2538",68,209,1630.23266601563,210.626815795898,932.306335449219,22.7797966003418,661.868347167969,2647.47607421875,0.00568570895120502,59.2070274353027,142.394180297852,1000935.0625,278.501586914063,437.348266601563,4236.07568359375,0,2.57506823539734
"2539",69,209,2243.68823242188,212.679260253906,932.622009277344,26.7243003845215,860.177124023438,3440.71166992188,0.00115493801422417,59.6324195861816,144.470764160156,1215848.125,247.224151611328,398.818908691406,4546.6962890625,0,3.04035186767578
"2540",70,209,2257.24536132813,211.999969482422,932.484069824219,26.8049163818359,769.358337402344,3077.43627929688,0.000385085877496749,59.5152015686035,145.163909912109,1154790.625,232.867401123047,400.888977050781,4763.07568359375,0,3.26245999336243
"2541",71,209,2172.51391601563,214.368392944336,935.433166503906,26.2970085144043,744.270263671875,2977.08374023438,0.00210133707150817,57.6966514587402,148.946319580078,1143781,242.019683837891,404.625427246094,4480.91845703125,0,3.04832005500793
"2542",72,209,1818.33666992188,213.487228393555,931.563903808594,24.0581474304199,710.196472167969,2840.78881835938,0.00220462796278298,60.9143753051758,152.914657592773,1083938.5,276.233520507813,432.91162109375,3663.220703125,0,2.55032777786255
"2543",73,209,1974.24243164063,214.311294555664,927.645629882813,25.068323135376,710.72216796875,2842.89184570313,0.00222444022074342,64.8611831665039,156.918640136719,1107758.875,260.833221435547,419.250457763672,3775.27734375,0,2.63800430297852
"2544",74,209,1974.24243164063,213.252319335938,925.443481445313,25.068323135376,695.513732910156,2782.0576171875,0.00135676830541342,66.5531311035156,159.362182617188,1130767.5,266.564453125,429.415069580078,3308.76782226563,0,2.66597747802734
"2545",75,209,1930.18200683594,213.395278930664,921.636901855469,24.7870140075684,684.17626953125,2736.70751953125,0.00211743358522654,70.1938934326172,163.171447753906,1097676,266.039520263672,435.358093261719,5935.173828125,0,3.00467920303345
"2546",76,209,2147.09448242188,215.673141479492,917.214233398438,26.1427116394043,726.883178710938,2907.53515625,0.00276377890259027,75.1181564331055,168.146255493164,1153999,254.520721435547,452.307037353516,6033.80078125,0,3.55178380012512
"2547",77,209,1701.4072265625,215.904708862305,912.09228515625,23.2717590332031,654.963745117188,2619.85766601563,0.00284843356348574,80.0411376953125,173.2734375,1067690.625,290.923614501953,474.572326660156,5735.591796875,0,3.16797924041748
"2548",78,209,1550.58520507813,213.636947631836,909.9912109375,22.2163600921631,647.169616699219,2588.68115234375,0.00171748932916671,81.3728866577148,176.36491394043,1042966.875,309.393951416016,496.789794921875,6093.1630859375,0,3.07668471336365
"2549",79,209,1616.67578125,216.027725219727,905.91845703125,22.6848812103271,636.008911132813,2544.03833007813,0.00262367795221508,85.9608840942383,181.087524414063,1023313.625,290.631408691406,443.263885498047,4254.95166015625,0,2.52203464508057
"2550",80,209,1943.73901367188,219.585006713867,897.839233398438,24.873908996582,674.952819824219,2699.81420898438,0.00490154884755611,94.7341232299805,189.915222167969,1091095.5,257.576477050781,432.456878662109,4336.40576171875,0,2.90563178062439
"2551",81,209,1789.52795410156,217.326858520508,898.329711914063,23.8668060302734,662.352600097656,2649.4130859375,0.00128449208568782,93.6017227172852,192.226028442383,1071265,273.002990722656,453.201110839844,3546.36352539063,0,2.71995115280151
"2552",82,209,1692.93408203125,216.125396728516,899.700744628906,23.2137393951416,647.940063476563,2591.76293945313,0.00101276440545917,91.9494247436523,194.04899597168,1064151,286.370391845703,478.198303222656,5783.51318359375,0,3.06727385520935
"2553",83,209,1736.99438476563,215.593383789063,896.254577636719,23.5138778686523,682.922424316406,2731.6923828125,0.00193614151794463,95.1267013549805,197.535995483398,1090829.375,285.18408203125,495.006164550781,6183.49951171875,0,3.24115777015686
"2554",84,209,1753.94067382813,218.18083190918,892.983215332031,23.6283016204834,654.658569335938,2618.63671875,0.00231718621216714,98.9733581542969,201.706924438477,1109945,289.878875732422,506.863647460938,6130.05517578125,0,3.21666646003723
"2555",85,209,1769.19226074219,217.290176391602,892.443786621094,23.7308101654053,641.871276855469,2567.48779296875,0.000578806851990521,99.2502365112305,202.748199462891,1103285.875,286.642120361328,501.174591064453,5828.419921875,0,3.1957528591156
"2556",86,209,1928.48742675781,217.946014404297,889.74609375,24.7761306762695,663.112487792969,2652.45239257813,0.00154065992683172,102.025131225586,205.524459838867,1118680.625,266.415832519531,480.993041992188,5871.607421875,0,3.43601632118225
"2557",87,209,2455.51684570313,216.396377563477,887.662658691406,27.9573841094971,746.720336914063,2986.88427734375,0.00144333008211106,103.64102935791,208.121017456055,1200236.25,226.160278320313,430.463073730469,5928.119140625,0,3.94971466064453
"2558",88,209,1982.71545410156,216.077560424805,889.930419921875,25.1220607757568,643.853454589844,2575.41625976563,0.0012729640584439,101.365135192871,210.411087036133,1106106.5,257.293792724609,456.212341308594,5828.875,0,3.41675043106079
"2559",89,209,2025.08129882813,218.209365844727,885.072631835938,25.3890419006348,638.083923339844,2552.33837890625,0.00294556864537299,106.604629516602,215.716049194336,1110305.5,253.032379150391,452.384399414063,6024.69580078125,0,3.4763503074646
"2560",90,209,2079.30932617188,218.931594848633,884.579833984375,25.7267322540283,666.388244628906,2665.55541992188,0.000486012548208237,107.268173217773,216.590393066406,1140625.5,251.516235351563,447.480010986328,5847.818359375,0,3.48329305648804
"2561",91,209,1974.24243164063,218.165435791016,883.816833496094,25.068323135376,629.9453125,2519.78369140625,0.000600378320086747,107.807472229004,217.671661376953,1114625.25,260.243988037109,465.749694824219,6215.0888671875,0,3.5528359413147
"2562",92,209,2142.0107421875,217.15788269043,886.037170410156,26.1117420196533,656.088500976563,2624.35668945313,0.00135458295699209,105.404830932617,220.109909057617,1136472.25,246.30940246582,438.821014404297,6228.98095703125,0,3.58704137802124
"2563",93,209,2497.88256835938,210.667495727539,884.848876953125,28.1975326538086,746.199401855469,2984.80078125,0.00366367003880441,105.137413024902,226.708190917969,1197451.25,223.864624023438,426.636871337891,6026.921875,0,3.88588047027588
"2564",94,209,2006.44030761719,207.457412719727,887.213073730469,25.2719173431396,679.702880859375,2718.814453125,0.00221485295332968,102.244537353516,230.694915771484,1132095.375,264.075805664063,471.855438232422,5932.7373046875,0,3.44150924682617
"2565",95,209,2506.35571289063,207.00325012207,885.032897949219,28.2453155517578,743.715759277344,2974.86572265625,0.00123720988631248,104.324546813965,232.921905517578,1206024.5,227.680953979492,427.480346679688,5890.43994140625,0,3.92350745201111
"2566",96,209,2416.54052734375,206.753952026367,881.818786621094,27.7346115112305,736.169128417969,2944.67944335938,0.00179197615943849,107.463401794434,236.145660400391,1159400.125,230.177062988281,429.641265869141,6034.6982421875,0,3.74973440170288
"2567",97,209,2389.42626953125,205.527740478516,881.262878417969,27.5785808563232,738.588806152344,2954.35815429688,0.00074796611443162,107.838668823242,237.492004394531,1163147.25,231.333770751953,427.099365234375,6190.4296875,0,3.79987549781799
"2568",98,209,2330.11450195313,205.754211425781,879.035827636719,27.2341403961182,722.703186035156,2890.81567382813,0.00124294066336006,110.075798034668,239.730545043945,1147934.5,232.563751220703,430.110534667969,6132.85400390625,0,3.76903510093689
"2569",99,209,2362.31225585938,204.364990234375,880.141357421875,27.4216575622559,728.32275390625,2913.29418945313,0.000986895174719393,108.798492431641,241.505966186523,1134807.625,222.729522705078,408.507995605469,6300.85302734375,0,3.90870261192322
"2570",100,209,2440.26513671875,203.109466552734,882.509460449219,27.8704242706299,740.406127929688,2961.62719726563,0.00148825393989682,106.296424865723,244.186309814453,1174503.75,221.437210083008,403.130981445313,6052.17724609375,0,4.01079702377319
"2571",101,209,2145.39990234375,203.889221191406,878.372131347656,26.1323928833008,724.978759765625,2899.91796875,0.00234028208069503,110.496658325195,248.396469116211,1077561.25,232.986267089844,403.399932861328,3667.50048828125,0,3.02742600440979
"2572",102,209,2377.56396484375,201.428771972656,880.847839355469,27.5100364685059,748.516296386719,2994.068359375,0.00193803827278316,107.768013000488,251.88688659668,1112238.5,218.901428222656,396.960815429688,5836.3623046875,0,3.59375286102295
"2573",103,209,2521.607421875,198.885940551758,879.729370117188,28.3311233520508,786.725708007813,3146.90576171875,0.00154415925499052,108.661903381348,254.664825439453,1165867,218.942581176758,400.969421386719,6301.22021484375,0,3.8211133480072
"2574",104,209,2586.00317382813,194.937118530273,881.253051757813,28.6905975341797,773.108459472656,3092.4365234375,0.00235013221390545,106.916389465332,258.897399902344,1199115.125,219.89990234375,404.546264648438,6393.857421875,0,3.85053443908691
"2575",105,209,2487.71484375,192.907165527344,881.420654296875,28.1400814056396,768.323791503906,3073.29809570313,0.00113221805077046,106.689193725586,260.934265136719,1217657.5,230.355361938477,431.944610595703,6135.5556640625,0,3.93419337272644
"2576",106,209,2475.8525390625,193.550888061523,881.802490234375,28.0729103088379,801.057739257813,3204.23388671875,0.000415805552620441,106.322242736816,261.682739257813,1238696.625,235.627944946289,438.709625244141,6338.19873046875,0,3.92972040176392
"2577",107,209,2426.70825195313,195.793655395508,881.117553710938,27.7928981781006,796.119201660156,3184.47998046875,0.00130279175937176,107.088447570801,264.027740478516,1256989.375,244.2177734375,442.253997802734,6174.98193359375,0,3.72066211700439
"2578",108,209,2365.70166015625,198.142440795898,880.939575195313,27.4413223266602,760.997131347656,3043.99169921875,0.00130789494141936,107.401596069336,266.383270263672,1215855.625,243.073928833008,444.465515136719,6380.94970703125,0,3.73340129852295
"2579",109,209,2209.7958984375,199.777435302734,880.395385742188,26.5216865539551,723.929565429688,2895.72094726563,0.000957854324951768,108.068298339844,268.1064453125,1199934.75,255.686233520508,458.272033691406,6181.19873046875,0,3.63125061988831
"2580",110,209,2162.34619140625,201.173049926758,880.885375976563,26.2353973388672,703.582702636719,2814.33374023438,0.000821739842649549,107.705688476563,269.585571289063,1196495.5,260.845184326172,458.693328857422,6183.24658203125,0,3.60491633415222
"2581",111,209,2206.40649414063,205.313812255859,877.728454589844,26.5013389587402,700.77783203125,2803.11401367188,0.00289273587986827,111.312812805176,274.792510986328,1169671.125,251.326263427734,451.244110107422,6332.7138671875,0,3.76390671730042
"2582",112,209,2203.01733398438,212.50244140625,875.278015136719,26.4809761047363,702.316528320313,2809.26879882813,0.00421933550387621,114.882583618164,282.387298583984,1166822.875,250.82209777832,448.347198486328,6482.57666015625,0,3.77430438995361
"2583",113,209,2230.13134765625,214.171173095703,871.087463378906,26.6434383392334,723.287658691406,2893.1533203125,0.00250588124617934,119.316055297852,286.897888183594,1146521,244.044128417969,447.464202880859,6339.88525390625,0,3.71773290634155
"2584",114,209,2253.85595703125,215.661483764648,864.849182128906,26.7847843170166,787.157653808594,3148.63354492188,0.00356125878170133,125.72566986084,293.311737060547,1168979.625,241.774154663086,461.848815917969,6436.09912109375,0,3.63781046867371
"2585",115,209,2548.72143554688,211.841735839844,863.852905273438,28.4830341339111,807.869262695313,3231.48022460938,0.00219429470598698,126.008033752441,297.259246826172,1208411.375,220.311676025391,428.383392333984,3652.86401367188,0,3.49499344825745
"2586",116,209,2331.80908203125,210.945297241211,862.440551757813,27.2440433502197,769.000549316406,3076.00512695313,0.000929347414057702,127.255630493164,298.932098388672,1174668,234.278045654297,437.074890136719,3051.4208984375,0,3.26441216468811
"2587",117,209,2335.1982421875,212.827606201172,858.928466796875,27.2638339996338,771.547241210938,3086.19213867188,0.00221249251626432,131.028060913086,302.916778564453,1181783,233.785232543945,432.072082519531,3129.51904296875,0,3.20601010322571
"2588",118,209,2258.93994140625,211.286560058594,859.373046875,26.8149757385254,779.565490722656,3118.26489257813,0.000891547300852835,130.33854675293,304.520690917969,1176412.5,242.01057434082,430.916870117188,3374.89990234375,0,3.09216642379761
"2589",119,209,2308.08422851563,211.177520751953,859.2470703125,27.1050930023193,788.607177734375,3154.43188476563,9.25110070966184e-05,130.445861816406,304.687286376953,1220621.875,243.298263549805,458.923522949219,4026.29345703125,0,3.46105647087097
"2590",120,209,2426.70825195313,207.05778503418,862.337524414063,27.7928981781006,796.632202148438,3186.5322265625,0.00286273541860282,126.800010681152,309.837341308594,1247529.875,237.127731323242,440.6630859375,5498.76171875,0,3.54007887840271
"2591",121,209,2452.12768554688,204.219085693359,864.556945800781,27.9380836486816,802.824340820313,3211.30029296875,0.00200185459107161,124.260353088379,313.440673828125,1274955.25,237.598327636719,436.614288330078,5488.15625,0,3.51342225074768
"2592",122,209,2421.62426757813,200.05403137207,866.180969238281,27.7637710571289,781.193298339844,3124.7763671875,0.00248221703805029,122.259780883789,317.911163330078,1256444.5,237.33332824707,447.494293212891,5918.7138671875,0,3.71053171157837
"2593",123,209,2452.12768554688,200.6806640625,866.564758300781,27.9380836486816,745.376892089844,2981.5107421875,0.000408234132919461,121.926376342773,318.64599609375,1260646.625,235.020065307617,445.500946044922,5483.87353515625,0,3.56253910064697
"2594",124,209,2213.18505859375,195.996719360352,867.461486816406,26.5420169830322,654.982849121094,2619.93408203125,0.00264945020899177,120.739845275879,323.414978027344,1192528.125,245.780944824219,445.896911621094,5878.8642578125,0,3.52999019622803
"2595",125,209,2494.49340820313,195.337783813477,863.85009765625,28.1783924102783,693.733154296875,2774.93505859375,0.00203945091925561,124.322074890137,327.085998535156,1214546.5,221.148468017578,423.594207763672,5855.26806640625,0,3.95323443412781
"2596",126,209,2138.62133789063,197.22314453125,858.939453125,26.0910778045654,618.159606933594,2472.64111328125,0.00292392144910991,129.30973815918,332.346130371094,1161687.375,248.223663330078,443.705535888672,5796.583984375,0,3.76009011268616
"2597",127,209,1938.65515136719,196.843063354492,857.78369140625,24.8413581848145,587.073486328125,2348.29638671875,0.000675918883644044,130.445861816406,333.562805175781,1112181.75,261.136016845703,451.734100341797,6025.57373046875,0,3.77549290657043
"2598",128,209,2136.9267578125,203.429901123047,850.097412109375,26.080738067627,650.859313964844,2603.43994140625,0.00562049727886915,138.56965637207,343.685302734375,1150154.125,246.022827148438,444.380828857422,6083.78955078125,0,3.90372467041016
"2599",129,209,2047.11145019531,199.621490478516,849.566467285156,25.5267658233643,644.217834472656,2576.87377929688,0.00213624606840312,138.803939819336,347.530548095703,1164539.25,259.073760986328,456.492553710938,6038.75927734375,0,3.73602676391602
"2600",130,209,1965.76928710938,194.95295715332,847.998107910156,25.0144710540771,639.388427734375,2557.55639648438,0.00273759406991303,140.152648925781,352.455474853516,1150591.75,267.268676757813,477.019805908203,6072.59814453125,0,3.56930232048035
"2601",131,209,2025.08129882813,195.090408325195,851.283081054688,25.3890419006348,676.911010742188,2707.64672851563,0.00182556780055165,136.873413085938,355.743316650391,1142441,256.152893066406,473.315460205078,6123.86279296875,0,3.78049111366272
"2602",132,209,1979.32629394531,190.078903198242,850.369567871094,25.1005802154541,657.117370605469,2628.47241210938,0.00283161969855428,137.720916748047,360.83740234375,1151674.75,265.913970947266,466.47900390625,5849.896484375,0,3.37082767486572
"2603",133,209,1828.50439453125,191.17497253418,850.272338867188,24.1253185272217,620.106201171875,2480.42724609375,0.000610979099292308,137.816909790039,361.937774658203,1109400.125,277.212066650391,467.045745849609,5587.75244140625,0,2.93499636650085
"2604",134,209,1991.18859863281,187.91357421875,850.989562988281,25.1756839752197,636.250549316406,2545.00463867188,0.0018551837420091,137.129135131836,365.277130126953,1137454.25,260.824829101563,443.249816894531,5536.05517578125,0,2.99194860458374
"2605",135,209,2279.27563476563,186.497161865234,850.517456054688,26.9354038238525,701.34228515625,2805.37182617188,0.00082991668023169,137.637954711914,366.770141601563,1174277.25,236.797119140625,428.933807373047,5496.65625,0,3.292147397995
"2606",136,209,2594.47631835938,183.679077148438,853.363403320313,28.7375621795654,798.140075683594,3192.56372070313,0.00222383346408606,134.912414550781,370.775268554688,1286909.75,229.722991943359,432.576354980469,5257.791015625,0,3.61011147499084
"2607",137,209,2197.93334960938,185.935836791992,852.104370117188,26.450403213501,761.204162597656,3044.81982421875,0.00143646891228855,136.070648193359,373.359466552734,1228378.5,257.251953125,478.468719482422,5680.537109375,0,3.57509541511536
"2608",138,209,2187.765625,186.545349121094,843.676208496094,26.3891525268555,764.197387695313,3056.79248046875,0.00469193374738097,144.474624633789,381.809631347656,1405985.125,296.621429443359,529.235473632813,5830.29150390625,0,3.43989300727844
"2609",139,209,2511.43969726563,175.958755493164,852.037902832031,28.273946762085,819.691528320313,3278.76953125,0.00749889481812716,136.85595703125,395.300140380859,1300721.5,240.606994628906,454.830535888672,5802.23486328125,0,3.73011255264282
"2610",140,209,2321.64111328125,174.813140869141,850.101135253906,27.1845798492432,809.386413574219,3237.548828125,0.0012501236051321,138.908538818359,397.550384521484,1257035.125,250.904663085938,470.736663818359,5377.130859375,0,3.49074101448059
"2611",141,209,2189.46020507813,178.263778686523,851.723083496094,26.3993721008301,798.371520996094,3193.48901367188,0.00211705872789025,136.939010620117,401.363189697266,1226705.5,256.955505371094,454.272308349609,5749.05029296875,0,3.46273946762085
